0.099069887	1.096075726	0.055450355
0.152523571	1.085935737	0.044229459
0.297359032	1.038494593	0.110280403
0.351143621	1.044316222	0.108058521
0.473792081	1.007985845	0.118044587
0.535576973	1.030817457	0.05175336
0.633763237	1.075400709	0.105428053
0.677783311	0.980559465	0.093478773
0.721898646	0.969428092	0.147374455
0.793385296	0.966778694	0.133328871
0.853525656	0.969823597	0.146579864
0.976136687	0.999554584	0.127766516
0.999105963	1.003486765	0.203110548
1.043483441	1.003317406	0.205868518
1.051273861	0.952406684	0.158477846
1.082999995	0.954477892	0.22856774
1.035676278	0.918420617	0.212326787
1.044441001	0.88052923	0.187579386
1.061947788	0.908901103	0.277457297
1.00680991	0.898476073	0.268666906
0.912345933	0.853864498	0.214278567
0.906095215	0.843911251	0.227903839
0.832885137	0.774879005	0.298291749
0.844361485	0.723758634	0.239244357
0.706516793	0.779955944	0.310409203
0.643875863	0.75096464	0.319822671
0.560417803	0.676808372	0.302385541
0.503260522	0.665698921	0.328163734
0.354920412	0.693371278	0.324082462
0.264144839	0.57314877	0.332124355
0.240285446	0.565914056	0.373140439
0.054672815	0.605549189	0.334491564
0.023826443	0.546100172	0.396479832
-0.124148192	0.465271537	0.41541386
-0.21880223	0.484951263	0.407560083
-0.251636949	0.446839177	0.434875009
-0.3802276	0.459298361	0.381501064
-0.502859137	0.425385877	0.41945517
-0.546975919	0.332994745	0.436121888
-0.679442796	0.339548181	0.444450236
-0.671730996	0.254541941	0.42589394
-0.757411218	0.288232029	0.446591333
-0.80957193	0.21404437	0.460163916
-0.892233458	0.194328999	0.492415981
-0.89454039	0.112664379	0.476272413
-0.89944887	0.134942518	0.475982601
-0.929455493	0.126717623	0.493695601
-0.982619205	0.034739602	0.544155435
-0.962370069	0.02783681	0.537226128
-0.938494496	0.006829564	0.556282259
-0.920595914	-0.034509581	0.531774161
-0.867835129	-0.118123043	0.525133168
-0.839402436	-0.101960615	0.562114618
-0.768513963	-0.171292025	0.594495428
-0.757089646	-0.218909659	0.531921375
-0.651921087	-0.215701711	0.614072304
-0.559580202	-0.20918206	0.54514525
-0.455985354	-0.284954428	0.552619948
-0.381324146	-0.305896808	0.623311259
-0.361274878	-0.341976682	0.574289007
-0.245163236	-0.385163086	0.656509001
-0.106374589	-0.400436295	0.615165734
-0.048382687	-0.391503093	0.61351221
0.073408298	-0.490127828	0.667380151
0.179743937	-0.476033066	0.668125279
0.229583084	-0.520897507	0.628253347
0.370109058	-0.49149351	0.674675184
0.4680754	-0.563024143	0.706496614
0.55079211	-0.601910102	0.649797787
0.579716167	-0.615832494	0.645448431
0.755436873	-0.623565037	0.682722312
0.816096351	-0.676668015	0.726883477
0.836847377	-0.715579531	0.743679912
0.897521647	-0.741446449	0.75155811
0.921620829	-0.767583521	0.720934014
0.938224168	-0.799229014	0.714138828
1.00287325	-0.813315147	0.693225623
1.018024035	-0.783676327	0.788596149
1.045097538	-0.850877829	0.783009491
1.062053593	-0.809433562	0.760523802
1.013962867	-0.873319387	0.763264622
0.996445505	-0.881960436	0.813099984
1.034530111	-0.901583266	0.782877037
0.925669712	-0.9044582	0.811249232
0.864516673	-0.907804835	0.820491829
0.832942747	-0.864581923	0.78258237
0.770525122	-0.910761689	0.795571692
0.680463884	-0.946277506	0.823234632
0.676750648	-0.922017021	0.804706236
0.596588589	-0.899171023	0.791615675
